timestamp,subscriber_count_Connected,phoenix_memory_chunksize_cm_globalP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_globalP_smf,total_allocated_memory_globalP_smf,chunk_create_count_minus_destroy_count_cm_globalP_smf,phoenix_memory_chunksize_cm_packetP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_packetP_smf,total_allocated_memory_packetP_smf,chunk_create_count_minus_destroy_count_cm_packetP_smf,phoenix_memory_chunksize_cm_sessionP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_sessionP_smf,total_allocated_memory_sessionP_smf,chunk_create_count_minus_destroy_count_cm_sessionP_smf,phoenix_memory_chunksize_cm_transactionP_smf,phoenix_memory_cm_max_used_chunks_per_pool_count_cm_transactionP_smf,total_allocated_memory_transactionP_smf,chunk_create_count_minus_destroy_count_cm_transactionP_smf
2024-10-13 08:28:43.467000008,171,3072,8,127.998046875,39,4096,883,51.18359375,2350,3072,8,159.17578125,4664,4096,3,32,5
2024-10-13 08:28:44.467000008,172,3072,8,127.998046875,39,4096,887,51.18359375,2352,3072,8,159.17578125,4691,4096,3,32,5
2024-10-13 08:28:45.467000008,173,3072,8,127.998046875,39,4096,890,51.18359375,2354,3072,8,159.17578125,4718,4096,3,32,5
2024-10-13 08:28:46.467000008,174,3072,8,127.998046875,39,4096,893,51.18359375,2356,3072,8,159.17578125,4745,4096,3,32,5
2024-10-13 08:28:47.467000008,175,3072,8,127.998046875,39,4096,897,51.18359375,2358,3072,8,159.17578125,4772,4096,3,32,5
2024-10-13 08:28:48.467000008,176,3072,8,127.998046875,39,4096,900,51.18359375,2360,3072,8,159.17578125,4799,4096,3,32,5
2024-10-13 08:28:49.467000008,177,3072,8,127.998046875,39,4096,903,51.18359375,2362,3072,8,159.17578125,4826,4096,3,32,5
2024-10-13 08:28:50.467000008,178,3072,8,127.998046875,39,4096,907,51.18359375,2364,3072,8,159.17578125,4853,4096,3,32,5
2024-10-13 08:28:51.467000008,179,3072,8,127.998046875,39,4096,910,51.18359375,2366,3072,8,159.17578125,4880,4096,3,32,5
2024-10-13 08:28:52.467000008,180,3072,8,127.998046875,39,4096,913,51.18359375,2368,3072,8,159.17578125,4907,4096,3,32,5
2024-10-13 08:28:53.467000008,181,3072,8,127.998046875,39,4096,917,51.18359375,2370,3072,8,159.17578125,4934,4096,3,32,5
2024-10-13 08:28:54.467000008,182,3072,8,127.998046875,39,4096,920,51.18359375,2372,3072,8,159.17578125,4961,4096,3,32,5
2024-10-13 08:28:55.467000008,183,3072,8,127.998046875,39,4096,923,51.18359375,2374,3072,8,159.17578125,4988,4096,3,32,5
2024-10-13 08:28:56.467000008,184,3072,8,127.998046875,39,4096,927,51.18359375,2376,3072,8,159.17578125,5015,4096,3,32,5
2024-10-13 08:28:57.467000008,185,3072,8,127.998046875,39,4096,930,51.18359375,2378,3072,8,159.17578125,5042,4096,3,32,5
2024-10-13 08:28:58.467000008,186,3072,8,127.998046875,39,4096,933,51.18359375,2380,3072,8,159.17578125,5069,4096,3,32,5
2024-10-13 08:28:59.467000008,187,3072,8,127.998046875,39,4096,937,51.18359375,2382,3072,8,159.17578125,5096,4096,3,32,5
2024-10-13 08:29:00.467000008,188,3072,8,127.998046875,39,4096,940,51.18359375,2384,3072,8,159.17578125,5123,4096,3,32,5
2024-10-13 08:29:01.467000008,189,3072,8,127.998046875,39,4096,943,51.18359375,2386,3072,8,159.17578125,5150,4096,3,32,5
2024-10-13 08:29:02.467000008,190,3072,8,127.998046875,39,4096,947,51.18359375,2388,3072,8,159.17578125,5177,4096,3,32,5
2024-10-13 08:29:03.467000008,191,3072,8,127.998046875,39,4096,950,51.18359375,2390,3072,8,159.17578125,5204,4096,3,32,5
2024-10-13 08:29:04.467000008,192,3072,8,127.998046875,39,4096,953,51.18359375,2392,3072,8,159.17578125,5231,4096,3,32,5
2024-10-13 08:29:05.467000008,193,3072,8,127.998046875,39,4096,957,51.18359375,2394,3072,8,159.17578125,5258,4096,3,32,5
2024-10-13 08:29:06.467000008,194,3072,8,127.998046875,39,4096,960,51.18359375,2396,3072,8,159.17578125,5285,4096,3,32,5
2024-10-13 08:29:07.467000008,195,3072,8,127.998046875,39,4096,963,51.18359375,2398,3072,8,159.17578125,5312,4096,3,32,5
2024-10-13 08:29:08.467000008,196,3072,8,127.998046875,39,4096,967,51.18359375,2400,3072,8,159.17578125,5339,4096,3,32,5
2024-10-13 08:29:09.467000008,197,3072,8,127.998046875,39,4096,970,51.18359375,2402,3072,8,159.17578125,5366,4096,3,32,5
2024-10-13 08:29:10.467000008,198,3072,8,127.998046875,39,4096,973,51.18359375,2404,3072,8,159.17578125,5393,4096,3,32,5
2024-10-13 08:29:11.467000008,199,3072,8,127.998046875,39,4096,977,51.18359375,2406,3072,8,159.17578125,5420,4096,3,32,5
2024-10-13 08:29:12.467000008,200,3072,8,127.998046875,39,4096,980,51.18359375,2408,3072,8,159.17578125,5447,4096,3,32,5
2024-10-13 08:29:13.467000008,201,3072,8,127.998046875,39,4096,983,51.18359375,2410,3072,8,159.17578125,5474,4096,3,32,5
2024-10-13 08:29:14.467000008,202,3072,8,127.998046875,39,4096,987,51.18359375,2412,3072,8,159.17578125,5501,4096,3,32,5
2024-10-13 08:29:15.467000008,203,3072,8,127.998046875,39,4096,990,51.18359375,2414,3072,8,159.17578125,5528,4096,3,32,5
2024-10-13 08:29:16.467000008,204,3072,8,127.998046875,39,4096,993,51.18359375,2416,3072,8,159.17578125,5555,4096,3,32,5
2024-10-13 08:29:17.467000008,205,3072,8,127.998046875,39,4096,996,51.18359375,2418,3072,8,159.17578125,5582,4096,3,32,5
2024-10-13 08:29:18.467000008,206,3072,8,127.998046875,39,4096,1000,51.18359375,2420,3072,8,159.17578125,5609,4096,3,32,5
2024-10-13 08:29:19.467000008,207,3072,8,127.998046875,39,4096,1003,51.18359375,2422,3072,8,159.17578125,5636,4096,3,32,5
2024-10-13 08:29:20.467000008,208,3072,8,127.998046875,39,4096,1006,51.18359375,2424,3072,8,159.17578125,5663,4096,3,32,5
2024-10-13 08:29:21.467000008,209,3072,8,127.998046875,39,4096,1010,51.18359375,2426,3072,8,159.17578125,5690,4096,3,32,5
2024-10-13 08:29:22.467000008,210,3072,8,127.998046875,39,4096,1013,51.18359375,2428,3072,8,159.17578125,5717,4096,3,32,5
2024-10-13 08:29:23.467000008,211,3072,8,127.998046875,39,4096,1016,51.18359375,2430,3072,8,159.17578125,5744,4096,3,32,5
2024-10-13 08:29:24.467000008,212,3072,8,127.998046875,39,4096,1020,51.18359375,2432,3072,8,159.17578125,5771,4096,3,32,5
2024-10-13 08:29:25.467000008,213,3072,8,127.998046875,39,4096,1023,51.18359375,2434,3072,8,159.17578125,5798,4096,3,32,5
2024-10-13 08:29:26.467000008,214,3072,8,127.998046875,39,4096,1026,51.18359375,2436,3072,8,159.17578125,5825,4096,3,32,5
2024-10-13 08:29:27.467000008,215,3072,8,127.998046875,39,4096,1030,51.18359375,2438,3072,8,159.17578125,5852,4096,3,32,5
2024-10-13 08:29:28.467000008,216,3072,8,127.998046875,39,4096,1033,51.18359375,2440,3072,8,159.17578125,5879,4096,3,32,5
2024-10-13 08:29:29.467000008,217,3072,8,127.998046875,39,4096,1036,51.18359375,2442,3072,8,159.17578125,5906,4096,3,32,5
2024-10-13 08:29:30.467000008,218,3072,8,127.998046875,39,4096,1040,51.18359375,2444,3072,8,159.17578125,5933,4096,3,32,5
2024-10-13 08:29:31.467000008,219,3072,8,127.998046875,39,4096,1043,51.18359375,2446,3072,8,159.17578125,5960,4096,3,32,5
2024-10-13 08:29:32.467000008,220,3072,8,127.998046875,39,4096,1046,51.18359375,2448,3072,8,159.17578125,5987,4096,3,32,5
2024-10-13 08:29:33.467000008,221,3072,8,127.998046875,39,4096,1050,51.18359375,2450,3072,8,159.17578125,6014,4096,3,32,5
2024-10-13 08:29:34.467000008,222,3072,8,127.998046875,39,4096,1053,51.18359375,2452,3072,8,159.17578125,6041,4096,3,32,5
2024-10-13 08:29:35.467000008,223,3072,8,127.998046875,39,4096,1056,51.18359375,2454,3072,8,159.17578125,6068,4096,3,32,5
2024-10-13 08:29:36.467000008,224,3072,8,127.998046875,39,4096,1060,51.18359375,2456,3072,8,159.17578125,6095,4096,3,32,5
2024-10-13 08:29:37.467000008,225,3072,8,127.998046875,39,4096,1063,51.18359375,2458,3072,8,159.17578125,6122,4096,3,32,5
2024-10-13 08:29:38.467000008,226,3072,8,127.998046875,39,4096,1066,51.18359375,2460,3072,8,159.17578125,6149,4096,3,32,5
2024-10-13 08:29:39.467000008,227,3072,8,127.998046875,39,4096,1070,51.18359375,2462,3072,8,159.17578125,6176,4096,3,32,5
2024-10-13 08:29:40.467000008,228,3072,8,127.998046875,39,4096,1073,51.18359375,2464,3072,8,159.17578125,6203,4096,3,32,5
2024-10-13 08:29:41.467000008,229,3072,8,127.998046875,39,4096,1076,51.18359375,2466,3072,8,159.17578125,6230,4096,3,32,5
2024-10-13 08:29:42.467000008,230,3072,8,127.998046875,39,4096,1080,51.18359375,2468,3072,8,159.17578125,6257,4096,3,32,5
2024-10-13 08:29:43.467000008,231,3072,8,127.998046875,39,4096,1083,51.18359375,2470,3072,8,159.17578125,6284,4096,3,32,5
2024-10-13 08:29:44.467000008,232,3072,8,127.998046875,39,4096,1086,51.18359375,2472,3072,8,159.17578125,6311,4096,3,32,5
2024-10-13 08:29:45.467000008,233,3072,8,127.998046875,39,4096,1090,51.18359375,2474,3072,8,159.17578125,6338,4096,3,32,5
2024-10-13 08:29:46.467000008,234,3072,8,127.998046875,39,4096,1093,51.18359375,2476,3072,8,159.17578125,6365,4096,3,32,5
2024-10-13 08:29:47.467000008,235,3072,8,127.998046875,39,4096,1096,51.18359375,2478,3072,8,159.17578125,6392,4096,3,32,5
2024-10-13 08:29:48.467000008,236,3072,8,127.998046875,39,4096,1100,51.18359375,2480,3072,8,159.17578125,6419,4096,3,32,5
2024-10-13 08:29:49.467000008,237,3072,8,127.998046875,39,4096,1103,51.18359375,2482,3072,8,159.17578125,6446,4096,3,32,5
2024-10-13 08:29:50.467000008,238,3072,8,127.998046875,39,4096,1106,51.18359375,2484,3072,8,159.17578125,6473,4096,3,32,5
2024-10-13 08:29:51.467000008,239,3072,8,127.998046875,39,4096,1110,51.18359375,2486,3072,8,159.17578125,6500,4096,3,32,5
2024-10-13 08:29:52.467000008,240,3072,8,127.998046875,39,4096,1113,51.18359375,2488,3072,8,159.17578125,6527,4096,3,32,5
2024-10-13 08:29:53.467000008,241,3072,8,127.998046875,39,4096,1116,51.18359375,2490,3072,8,159.17578125,6554,4096,3,32,5
2024-10-13 08:29:54.467000008,242,3072,8,127.998046875,39,4096,1120,51.18359375,2492,3072,8,159.17578125,6581,4096,3,32,5
2024-10-13 08:29:55.467000008,243,3072,8,127.998046875,39,4096,1123,51.18359375,2494,3072,8,159.17578125,6608,4096,3,32,5
2024-10-13 08:29:56.467000008,244,3072,8,127.998046875,39,4096,1126,51.18359375,2496,3072,8,159.17578125,6635,4096,3,32,5
2024-10-13 08:29:57.467000008,245,3072,8,127.998046875,39,4096,1130,51.18359375,2498,3072,8,159.17578125,6662,4096,3,32,5
2024-10-13 08:29:58.467000008,246,3072,8,127.998046875,39,4096,1133,51.18359375,2500,3072,8,159.17578125,6689,4096,3,32,6
2024-10-13 08:29:59.467000008,247,3072,8,127.998046875,39,4096,1137,51.18359375,2502,3072,8,159.17578125,6716,4096,3,32,5
2024-10-13 08:30:00.467000008,248,3072,8,127.998046875,39,4096,1139,51.18359375,2504,3072,8,159.17578125,6743,4096,3,32,5
2024-10-13 08:30:01.467000008,249,3072,8,127.998046875,39,4096,1143,51.18359375,2506,3072,8,159.17578125,6770,4096,3,32,5
2024-10-13 08:30:02.467000008,250,3072,8,127.998046875,39,4096,1146,51.18359375,2508,3072,8,159.17578125,6797,4096,3,32,5
2024-10-13 08:30:03.467000008,251,3072,8,127.998046875,39,4096,1149,51.18359375,2510,3072,8,159.17578125,6824,4096,3,32,5
2024-10-13 08:30:04.467000008,252,3072,8,127.998046875,39,4096,1153,51.18359375,2512,3072,8,159.17578125,6851,4096,3,32,5
2024-10-13 08:30:05.467000008,253,3072,8,127.998046875,39,4096,1156,51.18359375,2514,3072,8,159.17578125,6878,4096,3,32,5
2024-10-13 08:30:06.467000008,254,3072,8,127.998046875,39,4096,1159,51.18359375,2516,3072,8,159.17578125,6905,4096,3,32,5
2024-10-13 08:30:07.467000008,255,3072,8,127.998046875,39,4096,1163,51.18359375,2518,3072,8,159.17578125,6932,4096,3,32,5
2024-10-13 08:30:08.467000008,256,3072,8,127.998046875,39,4096,1166,51.18359375,2520,3072,8,159.17578125,6959,4096,3,32,5
2024-10-13 08:30:09.467000008,257,3072,8,127.998046875,39,4096,1169,51.18359375,2522,3072,8,159.17578125,6986,4096,3,32,5
2024-10-13 08:30:10.467000008,258,3072,8,127.998046875,39,4096,1173,51.18359375,2524,3072,8,159.17578125,7013,4096,3,32,5
2024-10-13 08:30:11.467000008,259,3072,8,127.998046875,39,4096,1176,51.18359375,2526,3072,8,159.17578125,7040,4096,3,32,5
2024-10-13 08:30:12.467000008,260,3072,8,127.998046875,39,4096,1179,51.18359375,2528,3072,8,159.17578125,7067,4096,3,32,5
2024-10-13 08:30:13.467000008,261,3072,8,127.998046875,39,4096,1183,51.18359375,2530,3072,8,159.17578125,7094,4096,3,32,5
2024-10-13 08:30:14.467000008,262,3072,8,127.998046875,39,4096,1186,51.18359375,2532,3072,8,159.17578125,7121,4096,3,32,8
2024-10-13 08:30:15.467000008,263,3072,8,127.998046875,39,4096,1190,51.18359375,2534,3072,8,159.17578125,7148,4096,3,32,5
2024-10-13 08:30:16.467000008,264,3072,8,127.998046875,39,4096,1193,51.18359375,2536,3072,8,159.17578125,7175,4096,3,32,5
2024-10-13 08:30:17.467000008,265,3072,8,127.998046875,39,4096,1196,51.18359375,2538,3072,8,159.17578125,7202,4096,3,32,5
2024-10-13 08:30:18.467000008,266,3072,8,127.998046875,39,4096,1199,51.18359375,2540,3072,8,159.17578125,7229,4096,3,32,5
2024-10-13 08:30:19.467000008,267,3072,8,127.998046875,39,4096,1203,51.18359375,2542,3072,8,159.17578125,7256,4096,3,32,5
2024-10-13 08:30:20.467000008,268,3072,8,127.998046875,39,4096,1206,51.18359375,2544,3072,8,159.17578125,7283,4096,3,32,5
2024-10-13 08:30:21.467000008,269,3072,8,127.998046875,39,4096,1209,51.18359375,2546,3072,8,159.17578125,7310,4096,3,32,5
2024-10-13 08:30:22.467000008,270,3072,8,127.998046875,39,4096,1213,51.18359375,2548,3072,8,159.17578125,7337,4096,3,32,5
2024-10-13 08:30:23.467000008,271,3072,8,127.998046875,39,4096,1216,51.18359375,2550,3072,8,159.17578125,7364,4096,3,32,5
2024-10-13 08:30:24.467000008,272,3072,8,127.998046875,39,4096,1219,51.18359375,2552,3072,8,159.17578125,7391,4096,3,32,5
2024-10-13 08:30:25.467000008,273,3072,8,127.998046875,39,4096,1223,51.18359375,2554,3072,8,159.17578125,7418,4096,3,32,5
2024-10-13 08:30:26.467000008,274,3072,8,127.998046875,39,4096,1226,51.18359375,2556,3072,8,159.17578125,7445,4096,3,32,5
2024-10-13 08:30:27.467000008,275,3072,8,127.998046875,39,4096,1229,51.18359375,2558,3072,8,159.17578125,7472,4096,3,32,5
2024-10-13 08:30:28.467000008,276,3072,8,127.998046875,39,4096,1233,51.18359375,2560,3072,8,159.17578125,7499,4096,3,32,5
2024-10-13 08:30:29.467000008,277,3072,8,127.998046875,39,4096,1236,51.18359375,2562,3072,8,159.17578125,7526,4096,3,32,5
2024-10-13 08:30:30.467000008,278,3072,8,127.998046875,39,4096,1239,51.18359375,2564,3072,8,159.17578125,7553,4096,3,32,5
2024-10-13 08:30:31.467000008,279,3072,8,127.998046875,39,4096,1243,51.18359375,2566,3072,8,159.17578125,7580,4096,3,32,5
2024-10-13 08:30:32.467000008,280,3072,8,127.998046875,39,4096,1246,51.18359375,2568,3072,8,159.17578125,7607,4096,3,32,5
2024-10-13 08:30:33.467000008,281,3072,8,127.998046875,39,4096,1252,51.18359375,2570,3072,8,159.17578125,7634,4096,3,32,5
2024-10-13 08:30:34.467000008,282,3072,8,127.998046875,39,4096,1253,51.18359375,2572,3072,8,159.17578125,7661,4096,3,32,5
2024-10-13 08:30:35.467000008,283,3072,8,127.998046875,39,4096,1256,51.18359375,2574,3072,8,159.17578125,7688,4096,3,32,5
2024-10-13 08:30:36.467000008,284,3072,8,127.998046875,39,4096,1259,51.18359375,2576,3072,8,159.17578125,7715,4096,3,32,5
2024-10-13 08:30:37.467000008,285,3072,8,127.998046875,39,4096,1263,51.18359375,2578,3072,8,159.17578125,7742,4096,3,32,5
2024-10-13 08:30:38.467000008,286,3072,8,127.998046875,39,4096,1266,51.18359375,2580,3072,8,159.17578125,7769,4096,3,32,5
2024-10-13 08:30:39.467000008,287,3072,8,127.998046875,39,4096,1269,51.18359375,2582,3072,8,159.17578125,7796,4096,3,32,5
2024-10-13 08:30:40.467000008,288,3072,8,127.998046875,39,4096,1273,51.18359375,2584,3072,8,159.17578125,7823,4096,3,32,5
2024-10-13 08:30:41.467000008,289,3072,8,127.998046875,39,4096,1276,51.18359375,2586,3072,8,159.17578125,7850,4096,3,32,5
2024-10-13 08:30:42.467000008,290,3072,8,127.998046875,39,4096,1279,51.18359375,2588,3072,8,159.17578125,7877,4096,3,32,5
2024-10-13 08:30:43.467000008,291,3072,8,127.998046875,39,4096,1283,51.18359375,2590,3072,8,159.17578125,7904,4096,3,32,5
2024-10-13 08:30:44.467000008,292,3072,8,127.998046875,39,4096,1286,51.18359375,2592,3072,8,159.17578125,7931,4096,3,32,5
2024-10-13 08:30:45.467000008,293,3072,8,127.998046875,39,4096,1289,51.18359375,2594,3072,8,159.17578125,7958,4096,3,32,5
2024-10-13 08:30:46.467000008,294,3072,8,127.998046875,39,4096,1293,51.18359375,2596,3072,8,159.17578125,7985,4096,3,32,5
2024-10-13 08:30:47.467000008,295,3072,8,127.998046875,39,4096,1296,51.18359375,2598,3072,8,159.17578125,8012,4096,3,32,5
2024-10-13 08:30:48.467000008,296,3072,8,127.998046875,39,4096,1299,51.18359375,2600,3072,8,159.17578125,8039,4096,3,32,5
2024-10-13 08:30:49.467000008,297,3072,8,127.998046875,39,4096,1303,51.18359375,2602,3072,8,159.17578125,8066,4096,3,32,5
2024-10-13 08:30:50.467000008,298,3072,8,127.998046875,39,4096,1306,51.18359375,2604,3072,8,159.17578125,8093,4096,3,32,5
2024-10-13 08:30:51.467000008,299,3072,8,127.998046875,39,4096,1309,51.18359375,2606,3072,8,159.17578125,8120,4096,3,32,5
2024-10-13 08:30:52.467000008,300,3072,8,127.998046875,39,4096,1312,51.18359375,2608,3072,8,159.17578125,8147,4096,3,32,5
2024-10-13 08:30:53.467000008,301,3072,8,127.998046875,39,4096,1316,51.18359375,2610,3072,8,159.17578125,8174,4096,3,32,5
2024-10-13 08:30:54.467000008,302,3072,8,127.998046875,39,4096,1319,51.18359375,2612,3072,8,159.17578125,8201,4096,3,32,5
2024-10-13 08:30:55.467000008,303,3072,8,127.998046875,39,4096,1322,51.18359375,2614,3072,8,159.17578125,8228,4096,3,32,5
2024-10-13 08:30:56.467000008,304,3072,8,127.998046875,39,4096,1326,51.18359375,2616,3072,8,159.17578125,8255,4096,3,32,5
2024-10-13 08:30:57.467000008,305,3072,8,127.998046875,39,4096,1329,51.18359375,2618,3072,8,159.17578125,8282,4096,3,32,5
2024-10-13 08:30:58.467000008,306,3072,8,127.998046875,39,4096,1332,51.18359375,2620,3072,8,159.17578125,8309,4096,3,32,5
2024-10-13 08:30:59.467000008,307,3072,8,127.998046875,39,4096,1336,51.18359375,2622,3072,8,159.17578125,8336,4096,3,32,5
2024-10-13 08:31:00.467000008,308,3072,8,127.998046875,39,4096,1339,51.18359375,2624,3072,8,159.17578125,8363,4096,3,32,5
2024-10-13 08:31:01.467000008,309,3072,8,127.998046875,39,4096,1342,51.18359375,2626,3072,8,159.17578125,8390,4096,3,32,5
2024-10-13 08:31:02.467000008,310,3072,8,127.998046875,39,4096,1346,51.18359375,2628,3072,8,159.17578125,8417,4096,3,32,5
2024-10-13 08:31:03.467000008,311,3072,8,127.998046875,39,4096,1349,51.18359375,2630,3072,8,159.17578125,8444,4096,3,32,5
2024-10-13 08:31:04.467000008,312,3072,8,127.998046875,39,4096,1352,51.18359375,2632,3072,8,159.17578125,8471,4096,3,32,5
2024-10-13 08:31:05.467000008,313,3072,8,127.998046875,39,4096,1356,51.18359375,2634,3072,8,159.17578125,8498,4096,3,32,5
2024-10-13 08:31:06.467000008,314,3072,8,127.998046875,39,4096,1359,51.18359375,2636,3072,8,159.17578125,8525,4096,3,32,5
2024-10-13 08:31:07.467000008,315,3072,8,127.998046875,39,4096,1362,51.18359375,2638,3072,8,159.17578125,8552,4096,3,32,5
2024-10-13 08:31:08.467000008,316,3072,8,127.998046875,39,4096,1366,51.18359375,2640,3072,8,159.17578125,8579,4096,3,32,5
2024-10-13 08:31:09.467000008,317,3072,8,127.998046875,39,4096,1369,51.18359375,2642,3072,8,159.17578125,8606,4096,3,32,5
2024-10-13 08:31:10.467000008,318,3072,8,127.998046875,39,4096,1372,51.18359375,2644,3072,8,159.17578125,8633,4096,3,32,5
2024-10-13 08:31:11.467000008,319,3072,8,127.998046875,39,4096,1376,51.18359375,2646,3072,8,159.17578125,8660,4096,3,32,5
2024-10-13 08:31:12.467000008,320,3072,8,127.998046875,39,4096,1379,51.18359375,2648,3072,8,159.17578125,8687,4096,3,32,5
2024-10-13 08:31:13.467000008,321,3072,8,127.998046875,39,4096,1382,51.18359375,2650,3072,8,159.17578125,8714,4096,3,32,5
2024-10-13 08:31:14.467000008,322,3072,8,127.998046875,39,4096,1386,51.18359375,2652,3072,8,159.17578125,8741,4096,3,32,5
2024-10-13 08:31:15.467000008,323,3072,8,127.998046875,39,4096,1389,51.18359375,2654,3072,8,159.17578125,8768,4096,3,32,5
2024-10-13 08:31:16.467000008,324,3072,8,127.998046875,39,4096,1392,51.18359375,2656,3072,8,159.17578125,8795,4096,3,32,5
2024-10-13 08:31:17.467000008,325,3072,8,127.998046875,39,4096,1396,51.18359375,2658,3072,8,159.17578125,8822,4096,3,32,5
2024-10-13 08:31:18.467000008,326,3072,8,127.998046875,39,4096,1399,51.18359375,2660,3072,8,159.17578125,8849,4096,3,32,5
2024-10-13 08:31:19.467000008,327,3072,8,127.998046875,39,4096,1402,51.18359375,2662,3072,8,159.17578125,8876,4096,3,32,5
2024-10-13 08:31:20.467000008,328,3072,8,127.998046875,39,4096,1406,51.18359375,2664,3072,8,159.17578125,8903,4096,3,32,5
2024-10-13 08:31:21.467000008,329,3072,8,127.998046875,39,4096,1409,51.18359375,2666,3072,8,159.17578125,8930,4096,3,32,6
2024-10-13 08:31:22.467000008,330,3072,8,127.998046875,39,4096,1413,51.18359375,2668,3072,8,159.17578125,8957,4096,3,32,5
2024-10-13 08:31:23.467000008,331,3072,8,127.998046875,39,4096,1416,51.18359375,2670,3072,8,159.17578125,8984,4096,3,32,5
2024-10-13 08:31:24.467000008,332,3072,8,127.998046875,39,4096,1419,51.18359375,2672,3072,8,159.17578125,9011,4096,3,32,5
2024-10-13 08:31:25.467000008,333,3072,8,127.998046875,39,4096,1422,51.18359375,2674,3072,8,159.17578125,9038,4096,3,32,5
2024-10-13 08:31:26.467000008,334,3072,8,127.998046875,39,4096,1426,51.18359375,2676,3072,8,159.17578125,9065,4096,3,32,5
2024-10-13 08:31:27.467000008,335,3072,8,127.998046875,39,4096,1432,51.18359375,2678,3072,8,159.17578125,9092,4096,3,32,5
2024-10-13 08:31:28.467000008,336,3072,8,127.998046875,39,4096,1432,51.18359375,2680,3072,8,159.17578125,9119,4096,3,32,6
2024-10-13 08:31:29.467000008,337,3072,8,127.998046875,39,4096,1437,51.18359375,2682,3072,8,159.17578125,9146,4096,3,32,5
2024-10-13 08:31:30.467000008,338,3072,8,127.998046875,39,4096,1439,51.18359375,2684,3072,8,159.17578125,9173,4096,3,32,5
2024-10-13 08:31:31.467000008,339,3072,8,127.998046875,39,4096,1442,51.18359375,2686,3072,8,159.17578125,9200,4096,3,32,5
2024-10-13 08:31:32.467000008,340,3072,8,127.998046875,39,4096,1446,51.18359375,2688,3072,8,159.17578125,9227,4096,3,32,5
2024-10-13 08:31:33.467000008,341,3072,8,127.998046875,39,4096,1449,51.18359375,2690,3072,8,159.17578125,9254,4096,3,32,5
2024-10-13 08:31:34.467000008,342,3072,8,127.998046875,39,4096,1455,51.18359375,2692,3072,8,159.17578125,9281,4096,3,32,5
2024-10-13 08:31:35.467000008,343,3072,8,127.998046875,39,4096,1456,51.18359375,2694,3072,8,159.17578125,9308,4096,3,32,5
2024-10-13 08:31:36.467000008,344,3072,8,127.998046875,39,4096,1459,51.18359375,2696,3072,8,159.17578125,9335,4096,3,32,7
2024-10-13 08:31:37.467000008,345,3072,8,127.998046875,39,4096,1462,51.18359375,2698,3072,8,159.17578125,9362,4096,3,32,5
2024-10-13 08:31:38.467000008,346,3072,8,127.998046875,39,4096,1466,51.18359375,2700,3072,8,159.17578125,9389,4096,3,32,5
2024-10-13 08:31:39.467000008,347,3072,8,127.998046875,39,4096,1469,51.18359375,2702,3072,8,159.17578125,9416,4096,3,32,5
2024-10-13 08:31:40.467000008,348,3072,8,127.998046875,39,4096,1472,51.18359375,2704,3072,8,159.17578125,9443,4096,3,32,5
2024-10-13 08:31:41.467000008,349,3072,8,127.998046875,39,4096,1475,51.18359375,2706,3072,8,159.17578125,9470,4096,3,32,5
2024-10-13 08:31:42.467000008,350,3072,8,127.998046875,39,4096,1479,51.18359375,2708,3072,8,159.17578125,9497,4096,3,32,5
2024-10-13 08:31:43.467000008,351,3072,8,127.998046875,39,4096,1482,51.18359375,2710,3072,8,159.17578125,9524,4096,3,32,5
2024-10-13 08:31:44.467000008,352,3072,8,127.998046875,39,4096,1485,51.18359375,2712,3072,8,159.17578125,9551,4096,3,32,5
2024-10-13 08:31:45.467000008,353,3072,8,127.998046875,39,4096,1489,51.18359375,2714,3072,8,159.17578125,9578,4096,3,32,5
2024-10-13 08:31:46.467000008,354,3072,8,127.998046875,39,4096,1492,51.18359375,2716,3072,8,159.17578125,9605,4096,3,32,5
2024-10-13 08:31:47.467000008,355,3072,8,127.998046875,39,4096,1495,51.18359375,2718,3072,8,159.17578125,9632,4096,3,32,5
2024-10-13 08:31:48.467000008,356,3072,8,127.998046875,39,4096,1499,51.18359375,2720,3072,8,159.17578125,9659,4096,3,32,5
2024-10-13 08:31:49.467000008,357,3072,8,127.998046875,39,4096,1505,51.18359375,2722,3072,8,159.17578125,9686,4096,3,32,5
2024-10-13 08:31:50.467000008,358,3072,8,127.998046875,39,4096,1505,51.18359375,2724,3072,8,159.17578125,9713,4096,3,32,6
2024-10-13 08:31:51.467000008,359,3072,8,127.998046875,39,4096,1510,51.18359375,2726,3072,8,159.17578125,9740,4096,3,32,7
2024-10-13 08:31:52.467000008,360,3072,8,127.998046875,39,4096,1512,51.18359375,2728,3072,8,159.17578125,9767,4096,3,32,5
2024-10-13 08:31:53.467000008,361,3072,8,127.998046875,39,4096,1518,51.18359375,2730,3072,8,159.17578125,9794,4096,3,32,7
2024-10-13 08:31:54.467000008,362,3072,8,127.998046875,39,4096,1519,51.18359375,2732,3072,8,159.17578125,9821,4096,3,32,6
2024-10-13 08:31:55.467000008,363,3072,8,127.998046875,39,4096,1523,51.18359375,2734,3072,8,159.17578125,9848,4096,3,32,5
2024-10-13 08:31:56.467000008,364,3072,8,127.998046875,39,4096,1528,51.18359375,2736,3072,8,159.17578125,9875,4096,3,32,5
